x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,Year,Month,Day,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.18,18-01-2016 00:00,ON,2016,1,18,-11.8,,-14.6,,-9,,0,,,M,,M,,,29,,48,,0,,29.8,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.19,19-01-2016 00:00,ON,2016,1,19,-9.9,,-16.4,,-3.4,,0,,,M,,M,,,29,,61,,0,,27.9,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.20,20-01-2016 00:00,ON,2016,1,20,-5,,-6.8,,-3.2,,0,,,M,,M,,,0,,0,,0,,23,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.21,21-01-2016 00:00,ON,2016,1,21,-8.3,,-12.5,,-4,,0,,,M,,M,,,0,,0,,0,,26.3,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.22,22-01-2016 00:00,ON,2016,1,22,-7.4,,-12.4,,-2.4,,0,,,M,,M,,,0,,0,,0,,25.4,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.23,23-01-2016 00:00,ON,2016,1,23,-9.3,,-12.8,,-5.7,,0,,,M,,M,,,2,,33,,0,,27.3,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.24,24-01-2016 00:00,ON,2016,1,24,-7.3,,-12.9,,-1.7,,0,,,M,,M,,,0,,0,,0,,25.3,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.25,25-01-2016 00:00,ON,2016,1,25,0.1,,-3,,3.2,,0,,,M,,M,,,14,,32,,0,,17.9,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.26,26-01-2016 00:00,ON,2016,1,26,3.6,,1,,6.2,,0.3,,,M,,M,,,26,,59,,0,,14.4,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.28,28-01-2016 00:00,ON,2016,1,28,0.2,E,-1.1,E,1.5,E,0,E,,M,,M,,,,M,,M,0,E,17.8,E,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.29,29-01-2016 00:00,ON,2016,1,29,-4.9,,-10.2,,0.4,,0,,,M,,M,,,32,,54,,0,,22.9,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.30,30-01-2016 00:00,ON,2016,1,30,-1.9,,-8.4,,4.7,,0,,,M,,M,,,20,,52,,0,,19.9,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.1.31,31-01-2016 00:00,ON,2016,1,31,2.5,,-3.9,,8.9,,3,,,M,,M,,,22,,48,,0,,15.5,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.1,01-02-2016 00:00,ON,2016,2,1,4.5,,0.2,,8.8,,0,,,M,,M,,,27,,50,,0,,13.5,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.2,02-02-2016 00:00,ON,2016,2,2,1.6,,-0.3,,3.5,,2.3,,,M,,M,,,10,,52,,0,,16.4,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.3,03-02-2016 00:00,ON,2016,2,3,6.3,,0.5,,12.1,,5.1,,,M,,M,,,11,,52,,0,,11.7,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.4,04-02-2016 00:00,ON,2016,2,4,0.9,,-2.1,,3.9,,0,,,M,,M,,,30,,41,,0,,17.1,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.5,05-02-2016 00:00,ON,2016,2,5,-2.4,,-5.2,,0.4,,0,,,M,,M,,,0,,0,,0,,20.4,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.6,06-02-2016 00:00,ON,2016,2,6,0.8,,-2,,3.5,,0,,,M,,M,,,27,,39,,0,,17.2,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.7,07-02-2016 00:00,ON,2016,2,7,-0.7,,-5.7,,4.4,,0,,,M,,M,,,9,,41,,0,,18.7,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.8,08-02-2016 00:00,ON,2016,2,8,-0.5,,-3.8,,2.8,,0,,,M,,M,,,8,,48,,0,,18.5,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.9,09-02-2016 00:00,ON,2016,2,9,-2.4,,-4.2,,-0.5,,1.3,,,M,,M,,,9,,39,,0,,20.4,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.10,10-02-2016 00:00,ON,2016,2,10,-6.8,,-11.7,,-1.9,,0,,,M,,M,,,30,,46,,0,,24.8,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.11,11-02-2016 00:00,ON,2016,2,11,-14,,-17.9,,-10.1,,0,,,M,,M,,,29,,61,,0,,32,,,,,
-78.88334472,43.92277778,OSHAWA,6155875,6155875.2016.2.12,12-02-2016 00:00,ON,2016,2,12,-10.4,,-16.3,,-4.4,,0,,,M,,M,,,33,,48,,0,,28.4,,,,,
